codigo_impeto,codigo_atributo,ordem,delta_fisico,bit_delta,largura_delta,fonte_preferida,registro_origem,endereco_origem,presente_dt200,presente_dt870_original,presente_dt870_atualizacao,condicao_estado,receita_confirmada,aplicavel_agora,falta_o_que
347,PB:390:6,1,3,261,5,dt870_atualizacao,248,dt870_atualizacao · PlayerBooster.bin · registro 248 · bit 261 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
347,PB:486:6,2,3,217,5,dt870_atualizacao,248,dt870_atualizacao · PlayerBooster.bin · registro 248 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
347,PB:408:6,3,3,160,5,dt870_atualizacao,248,dt870_atualizacao · PlayerBooster.bin · registro 248 · bit 160 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
347,PB:454:6,4,3,234,5,dt870_atualizacao,248,dt870_atualizacao · PlayerBooster.bin · registro 248 · bit 234 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
348,PB:544:6,1,3,266,5,dt870_atualizacao,249,dt870_atualizacao · PlayerBooster.bin · registro 249 · bit 266 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
348,PB:524:6,2,3,122,5,dt870_atualizacao,249,dt870_atualizacao · PlayerBooster.bin · registro 249 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
348,PB:518:6,3,3,175,5,dt870_atualizacao,249,dt870_atualizacao · PlayerBooster.bin · registro 249 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
348,PB:454:6,4,3,234,5,dt870_atualizacao,249,dt870_atualizacao · PlayerBooster.bin · registro 249 · bit 234 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
349,PB:498:6,1,3,144,5,dt870_atualizacao,250,dt870_atualizacao · PlayerBooster.bin · registro 250 · bit 144 · largura 5,false,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
349,PB:486:6,2,3,217,5,dt870_atualizacao,250,dt870_atualizacao · PlayerBooster.bin · registro 250 · bit 217 · largura 5,false,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
349,PB:434:6,3,3,180,5,dt870_atualizacao,250,dt870_atualizacao · PlayerBooster.bin · registro 250 · bit 180 · largura 5,false,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
349,PB:480:6,4,3,202,5,dt870_atualizacao,250,dt870_atualizacao · PlayerBooster.bin · registro 250 · bit 202 · largura 5,false,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
350,PB:512:6,1,3,170,5,dt870_atualizacao,251,dt870_atualizacao · PlayerBooster.bin · registro 251 · bit 170 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
350,PB:390:6,2,3,261,5,dt870_atualizacao,251,dt870_atualizacao · PlayerBooster.bin · registro 251 · bit 261 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
350,PB:544:6,3,3,266,5,dt870_atualizacao,251,dt870_atualizacao · PlayerBooster.bin · registro 251 · bit 266 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
350,PB:524:6,4,3,122,5,dt870_atualizacao,251,dt870_atualizacao · PlayerBooster.bin · registro 251 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
351,PB:384:6,1,3,249,5,dt870_atualizacao,252,dt870_atualizacao · PlayerBooster.bin · registro 252 · bit 249 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
351,PB:448:6,2,3,229,5,dt870_atualizacao,252,dt870_atualizacao · PlayerBooster.bin · registro 252 · bit 229 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
351,PB:524:6,3,3,122,5,dt870_atualizacao,252,dt870_atualizacao · PlayerBooster.bin · registro 252 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
351,PB:428:6,4,3,185,5,dt870_atualizacao,252,dt870_atualizacao · PlayerBooster.bin · registro 252 · bit 185 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
352,PB:396:6,1,3,276,5,dt870_atualizacao,253,dt870_atualizacao · PlayerBooster.bin · registro 253 · bit 276 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
352,PB:504:6,2,3,149,5,dt870_atualizacao,253,dt870_atualizacao · PlayerBooster.bin · registro 253 · bit 149 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
352,PB:518:6,3,3,175,5,dt870_atualizacao,253,dt870_atualizacao · PlayerBooster.bin · registro 253 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
352,PB:550:6,4,3,271,5,dt870_atualizacao,253,dt870_atualizacao · PlayerBooster.bin · registro 253 · bit 271 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
353,PB:396:6,1,3,276,5,dt870_atualizacao,254,dt870_atualizacao · PlayerBooster.bin · registro 254 · bit 276 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
353,PB:530:6,2,3,244,5,dt870_atualizacao,254,dt870_atualizacao · PlayerBooster.bin · registro 254 · bit 244 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
353,PB:384:6,3,3,249,5,dt870_atualizacao,254,dt870_atualizacao · PlayerBooster.bin · registro 254 · bit 249 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
353,PB:518:6,4,3,175,5,dt870_atualizacao,254,dt870_atualizacao · PlayerBooster.bin · registro 254 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
354,PB:512:6,1,3,170,5,dt870_atualizacao,255,dt870_atualizacao · PlayerBooster.bin · registro 255 · bit 170 · largura 5,false,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
354,PB:486:6,2,3,217,5,dt870_atualizacao,255,dt870_atualizacao · PlayerBooster.bin · registro 255 · bit 217 · largura 5,false,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
354,PB:518:6,3,3,175,5,dt870_atualizacao,255,dt870_atualizacao · PlayerBooster.bin · registro 255 · bit 175 · largura 5,false,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
354,PB:480:6,4,3,202,5,dt870_atualizacao,255,dt870_atualizacao · PlayerBooster.bin · registro 255 · bit 202 · largura 5,false,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
355,PB:448:6,1,3,229,5,dt870_atualizacao,256,dt870_atualizacao · PlayerBooster.bin · registro 256 · bit 229 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
355,PB:434:6,2,3,180,5,dt870_atualizacao,256,dt870_atualizacao · PlayerBooster.bin · registro 256 · bit 180 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
355,PB:480:6,3,3,202,5,dt870_atualizacao,256,dt870_atualizacao · PlayerBooster.bin · registro 256 · bit 202 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
355,PB:428:6,4,3,185,5,dt870_atualizacao,256,dt870_atualizacao · PlayerBooster.bin · registro 256 · bit 185 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
356,PB:498:6,1,3,144,5,dt870_atualizacao,257,dt870_atualizacao · PlayerBooster.bin · registro 257 · bit 144 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
356,PB:396:6,2,3,276,5,dt870_atualizacao,257,dt870_atualizacao · PlayerBooster.bin · registro 257 · bit 276 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
356,PB:486:6,3,3,217,5,dt870_atualizacao,257,dt870_atualizacao · PlayerBooster.bin · registro 257 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
356,PB:530:6,4,3,244,5,dt870_atualizacao,257,dt870_atualizacao · PlayerBooster.bin · registro 257 · bit 244 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
357,PB:530:6,1,3,244,5,dt870_atualizacao,258,dt870_atualizacao · PlayerBooster.bin · registro 258 · bit 244 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
357,PB:384:6,2,3,249,5,dt870_atualizacao,258,dt870_atualizacao · PlayerBooster.bin · registro 258 · bit 249 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
357,PB:448:6,3,3,229,5,dt870_atualizacao,258,dt870_atualizacao · PlayerBooster.bin · registro 258 · bit 229 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
357,PB:524:6,4,3,122,5,dt870_atualizacao,258,dt870_atualizacao · PlayerBooster.bin · registro 258 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
358,PB:498:6,1,3,144,5,dt870_atualizacao,259,dt870_atualizacao · PlayerBooster.bin · registro 259 · bit 144 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
358,PB:486:6,2,3,217,5,dt870_atualizacao,259,dt870_atualizacao · PlayerBooster.bin · registro 259 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
358,PB:434:6,3,3,180,5,dt870_atualizacao,259,dt870_atualizacao · PlayerBooster.bin · registro 259 · bit 180 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
358,PB:480:6,4,3,202,5,dt870_atualizacao,259,dt870_atualizacao · PlayerBooster.bin · registro 259 · bit 202 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
359,PB:416:6,1,3,165,5,dt870_atualizacao,260,dt870_atualizacao · PlayerBooster.bin · registro 260 · bit 165 · largura 5,false,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
359,PB:472:6,3,3,,5,dt870_atualizacao,260,dt870_atualizacao · PlayerBooster.bin · registro 260 · conjunto GK bits 192/197/256,false,true,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
359,PB:466:6,2,3,,5,dt870_atualizacao,260,dt870_atualizacao · PlayerBooster.bin · registro 260 · conjunto GK bits 192/197/256,false,true,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
359,PB:460:6,4,3,,5,dt870_atualizacao,260,dt870_atualizacao · PlayerBooster.bin · registro 260 · conjunto GK bits 192/197/256,false,true,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
360,PB:422:6,2,3,224,5,dt870_atualizacao,261,dt870_atualizacao · PlayerBooster.bin · registro 261 · bit 224 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
360,PB:472:6,3,3,,5,dt870_atualizacao,261,dt870_atualizacao · PlayerBooster.bin · registro 261 · conjunto GK bits 192/197/256,false,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
360,PB:466:6,1,3,,5,dt870_atualizacao,261,dt870_atualizacao · PlayerBooster.bin · registro 261 · conjunto GK bits 192/197/256,false,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
360,PB:460:6,4,3,,5,dt870_atualizacao,261,dt870_atualizacao · PlayerBooster.bin · registro 261 · conjunto GK bits 192/197/256,false,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
361,PB:530:6,1,3,244,5,dt870_atualizacao,262,dt870_atualizacao · PlayerBooster.bin · registro 262 · bit 244 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
361,PB:384:6,2,3,249,5,dt870_atualizacao,262,dt870_atualizacao · PlayerBooster.bin · registro 262 · bit 249 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
361,PB:448:6,3,3,229,5,dt870_atualizacao,262,dt870_atualizacao · PlayerBooster.bin · registro 262 · bit 229 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
361,PB:524:6,4,3,122,5,dt870_atualizacao,262,dt870_atualizacao · PlayerBooster.bin · registro 262 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
362,PB:498:6,1,3,144,5,dt870_atualizacao,263,dt870_atualizacao · PlayerBooster.bin · registro 263 · bit 144 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
362,PB:486:6,2,3,217,5,dt870_atualizacao,263,dt870_atualizacao · PlayerBooster.bin · registro 263 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
362,PB:434:6,3,3,180,5,dt870_atualizacao,263,dt870_atualizacao · PlayerBooster.bin · registro 263 · bit 180 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
362,PB:480:6,4,3,202,5,dt870_atualizacao,263,dt870_atualizacao · PlayerBooster.bin · registro 263 · bit 202 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
363,PB:498:6,1,3,144,5,dt870_atualizacao,264,dt870_atualizacao · PlayerBooster.bin · registro 264 · bit 144 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
363,PB:396:6,2,3,276,5,dt870_atualizacao,264,dt870_atualizacao · PlayerBooster.bin · registro 264 · bit 276 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
363,PB:486:6,3,3,217,5,dt870_atualizacao,264,dt870_atualizacao · PlayerBooster.bin · registro 264 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
363,PB:530:6,4,3,244,5,dt870_atualizacao,264,dt870_atualizacao · PlayerBooster.bin · registro 264 · bit 244 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
364,PB:498:6,1,3,144,5,dt870_atualizacao,265,dt870_atualizacao · PlayerBooster.bin · registro 265 · bit 144 · largura 5,false,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
364,PB:396:6,2,3,276,5,dt870_atualizacao,265,dt870_atualizacao · PlayerBooster.bin · registro 265 · bit 276 · largura 5,false,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
364,PB:384:6,3,3,249,5,dt870_atualizacao,265,dt870_atualizacao · PlayerBooster.bin · registro 265 · bit 249 · largura 5,false,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
364,PB:524:6,4,3,122,5,dt870_atualizacao,265,dt870_atualizacao · PlayerBooster.bin · registro 265 · bit 122 · largura 5,false,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
365,PB:498:6,1,3,144,5,dt870_atualizacao,266,dt870_atualizacao · PlayerBooster.bin · registro 266 · bit 144 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
365,PB:396:6,2,3,276,5,dt870_atualizacao,266,dt870_atualizacao · PlayerBooster.bin · registro 266 · bit 276 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
365,PB:384:6,3,3,249,5,dt870_atualizacao,266,dt870_atualizacao · PlayerBooster.bin · registro 266 · bit 249 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
365,PB:524:6,4,3,122,5,dt870_atualizacao,266,dt870_atualizacao · PlayerBooster.bin · registro 266 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
366,PB:396:6,1,3,276,5,dt870_atualizacao,267,dt870_atualizacao · PlayerBooster.bin · registro 267 · bit 276 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
366,PB:492:6,2,3,239,5,dt870_atualizacao,267,dt870_atualizacao · PlayerBooster.bin · registro 267 · bit 239 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
