card_id,temporada,tipo,overall,roda_motor,nome,posicao,estilo_of,estilo_of_id,estilo_of_novo,estilo_of_pos,estilo_def,estilo_def_id,estilo_def_novo,pe,altura,peso,idade,nacionalidade,impeto_s1,impeto_s2_cond,vaga_s1,vaga_s2,atributos
177885,2027,base,69,false,Mirko Díaz,RWF,Lateral móvel,72,false,PTD/PTE/MLD/MLE,Básico,0,false,Esquerdo,178,72,19,Argentina,,,false,false,"[63,72,69,71,66,64,65,53,64,67,53,50,55,56,40,40,40,40,40,67,72,68,57,58,68,61]"
177886,2027,base,67,false,Thiago Álvez,RWF,Perito em cruzamento,76,false,PTD/PTE/MLD/MLE,Básico,0,false,Direito,170,65,18,Argentina,,,false,false,"[63,68,71,68,60,65,60,52,59,64,50,53,56,55,40,40,40,40,40,72,76,62,58,54,68,63]"
177888,2027,base,66,false,Youssef N'Joya,LWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,179,72,21,France,,,false,false,"[55,61,69,57,57,55,59,52,56,51,47,53,63,63,40,40,40,40,40,79,79,67,69,59,68,71]"
177891,2027,base,64,false,Siwakorn Phonsan,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,170,70,17,Thailand,,,false,false,"[63,62,59,59,55,52,63,58,60,57,43,45,52,59,40,40,40,40,40,73,75,70,65,55,62,71]"
177894,2027,base,70,false,Djenairo Daniëls,CF,Artilheiro,4,false,CA,Básico,0,false,Esquerdo,190,76,23,Netherlands,,,false,false,"[68,65,65,70,62,57,68,67,55,62,50,56,67,54,40,40,40,40,40,62,66,72,52,76,60,74]"
177895,2026,base,62,false,Ethan Crombie,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,180,78,17,Scotland,,,false,false,"[58,65,62,62,66,65,58,48,50,60,58,58,60,55,40,40,40,40,40,62,65,64,60,56,65,65]"
177896,2027,base,72,false,Armin Gremsl,GK,Goleiro defensivo,68,false,GO,Provocador,60,false,Esquerdo,190,77,31,Austria,,,false,false,"[40,50,42,43,55,56,40,47,50,43,48,48,50,60,67,68,70,68,65,58,53,68,63,70,51,55]"
177897,2027,base,69,false,Martín Palacios,LWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,173,65,18,Colombia,,,false,false,"[64,67,71,67,59,61,62,56,57,62,49,47,51,53,40,40,40,40,40,72,75,62,63,58,68,64]"
177898,2027,base,67,false,Juan Esteban Sánchez,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,177,74,19,Colombia,,,false,false,"[68,63,66,60,56,54,67,63,56,54,48,44,52,53,40,40,40,40,40,69,73,62,69,63,65,62]"
177899,2027,base,68,false,Gerónimo Mancilla,LWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,170,60,17,Colombia,,,false,false,"[64,66,70,68,58,59,62,57,55,57,48,44,52,54,40,40,40,40,40,72,75,63,64,61,69,61]"
177900,2027,base,68,false,Andrés Dieppa,SS,Puxa marcação,8,false,CA/SA/MAT,Básico,0,false,Direito,175,72,25,Colombia,,,false,false,"[66,66,69,66,62,60,68,64,57,58,52,49,51,54,40,40,40,40,40,72,75,64,67,64,62,65]"
177901,2027,base,69,false,Branndon Zapata,GK,Goleiro defensivo,68,false,GO,Novo (2027),172,true,Direito,191,80,25,Colombia,,,false,false,"[42,50,43,45,52,55,40,43,46,44,49,48,51,60,66,64,63,61,68,59,56,65,67,70,53,54]"
177902,2027,base,71,false,Frank Salas,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Esquerdo,188,80,24,Colombia,,,false,false,"[53,60,58,54,60,63,45,68,55,56,66,68,72,65,40,40,40,40,40,68,62,66,70,75,56,66]"
177903,2027,base,69,false,Albin Valencia,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,175,73,22,Colombia,,,false,false,"[61,63,66,62,59,66,57,59,58,67,59,63,65,61,40,40,40,40,40,75,73,62,65,64,61,69]"
177904,2027,base,71,false,Yoshan Valois,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,180,72,21,Colombia,,,false,false,"[71,63,65,61,58,55,69,70,62,61,50,50,60,59,40,40,40,40,40,71,76,67,72,67,66,66]"
177905,2027,base,69,false,Joaquín Molina,GK,Goleiro adiantado,64,false,GO,Novo (2027),184,true,Direito,180,72,21,Argentina,,,false,false,"[42,51,48,47,56,59,40,46,50,45,51,49,54,60,65,63,68,65,64,60,62,68,72,63,59,54]"
177906,2026,base,67,false,Samuele Inácio,SS,Atacante pivô,52,false,CA/SA,Básico,0,false,Direito,170,64,18,Italy,,,false,false,"[65,67,65,62,68,67,67,62,65,69,54,54,58,54,40,40,40,40,40,65,64,64,60,60,68,69]"
177907,2026,base,66,false,Mathis Albert,LWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,175,62,17,United States,,,false,false,"[60,65,71,68,59,55,60,48,54,61,43,46,56,54,40,40,40,40,40,70,79,65,58,54,71,59]"
177908,2027,base,64,false,Alfred Caicedo,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,179,75,21,Ecuador,,,false,false,"[58,63,65,65,62,66,52,53,58,57,56,62,58,66,40,40,40,40,40,75,75,60,60,55,63,63]"
177909,2027,base,67,false,Nolhan Courtens,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,174,66,19,Congo DR,,,false,false,"[62,67,66,64,70,66,62,55,63,63,61,62,66,64,40,40,40,40,40,69,74,66,66,58,64,63]"
177910,2026,base,68,false,Mark Verkuijl,DMF,Primeiro volante,32,false,VOL,Primeiro volante,32,false,Direito,173,69,20,Netherlands,,,false,false,"[57,71,65,66,73,71,57,61,64,66,64,66,72,67,40,40,40,40,40,67,70,67,66,59,65,70]"
177911,2027,base,67,false,Souleymane Faye,LWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,179,70,22,Senegal,,,false,false,"[62,65,68,62,58,57,63,58,60,57,52,52,53,58,40,40,40,40,40,75,75,66,58,58,63,60]"
177912,2026,base,66,false,Bernardo Lourenço,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,179,70,24,Portugal,,,false,false,"[62,68,67,67,70,65,63,52,61,63,52,57,55,59,40,40,40,40,40,66,67,66,60,60,63,63]"
177913,2027,base,66,false,Brian Madjo,CF,Pivô,88,false,CA,Básico,0,false,Direito,193,79,16,England,,,false,false,"[65,62,64,59,53,56,65,68,59,54,43,42,48,49,40,40,40,40,40,70,64,72,64,70,57,59]"
177914,2027,base,67,false,Jorge Meireles,LWF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,180,67,21,Portugal,,,false,false,"[62,65,67,65,62,66,63,60,65,70,52,53,57,55,40,40,40,40,40,70,72,66,58,58,63,60]"
177915,2027,base,68,false,Ruggero Frosinini,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,190,77,24,Italy,,,false,false,"[59,64,66,62,63,66,54,62,57,63,64,67,68,68,40,40,40,40,40,70,67,65,67,68,64,68]"
177916,2027,base,68,false,Rodrigo Parra,GK,Goleiro adiantado,64,false,GO,Novo (2027),184,true,Esquerdo,183,75,18,Mexico,,,false,false,"[42,50,44,46,55,58,40,42,50,44,47,47,49,60,65,63,68,65,67,55,55,65,70,63,52,55]"
177917,2027,base,64,false,Dennis Ramirez,DMF,Primeiro volante,32,false,VOL,Primeiro volante,32,false,Direito,171,65,18,Mexico,,,false,false,"[59,66,60,65,67,65,52,50,58,57,63,68,65,65,40,40,40,40,40,68,68,66,62,55,65,73]"
177918,2027,base,65,false,Misael Torres,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,179,66,19,Mexico,,,false,false,"[62,68,67,70,68,63,63,55,60,62,52,54,58,62,40,40,40,40,40,66,66,65,60,56,65,64]"
177919,2027,base,64,false,Alejandro Juárez,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,158,50,17,Mexico,,,false,false,"[57,67,60,63,66,65,53,51,60,58,58,60,68,65,40,40,40,40,40,65,68,63,60,55,65,76]"
177921,2027,base,63,false,Jack Howland,RMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,180,78,19,England,,,false,false,"[59,63,66,60,58,64,54,51,62,68,48,52,65,58,40,40,40,40,40,74,68,62,54,52,66,67]"
177922,2027,base,64,false,Rafiq Lamptey,CMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Direito,180,78,19,England,,,false,false,"[51,65,60,62,67,61,50,56,59,63,62,65,67,71,40,40,40,40,40,68,62,66,64,67,60,73]"
177925,2027,base,69,false,Eliman Cham,LB,Lateral defensivo,48,false,LD/LE,Básico,0,false,Esquerdo,175,72,20,The Gambia,,,false,false,"[57,63,67,62,63,65,56,64,55,63,64,65,67,64,40,40,40,40,40,72,72,65,69,63,67,70]"
177926,2027,base,71,false,Emiliano Álvarez,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,175,72,24,Uruguay,,,false,false,"[62,66,69,65,62,65,58,58,57,66,63,68,76,72,40,40,40,40,40,73,74,62,69,61,65,74]"
177927,2027,base,68,false,Hélio Baptista,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,187,80,35,Brazil,,,false,false,"[45,58,53,55,62,58,44,68,53,52,68,68,70,70,40,40,40,40,40,60,58,65,68,75,62,67]"
177928,2027,base,64,false,Thanphisit Hempandan,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,183,69,23,Thailand,,,false,false,"[63,59,59,62,55,51,65,58,60,54,43,44,50,52,40,40,40,40,40,68,70,68,67,62,63,65]"
177929,2027,base,70,false,Dominik Prpić,CB,Provocador,60,false,,Básico,0,false,Esquerdo,188,78,21,Croatia,,,false,false,"[48,63,58,60,65,65,43,72,55,52,68,72,66,70,40,40,40,40,40,63,61,65,68,73,62,67]"
177930,2027,base,73,false,Aune Heggebø,CF,Artilheiro,4,false,CA,Básico,0,false,Esquerdo,185,84,24,Norway,,,false,false,"[73,66,64,55,58,51,72,71,65,52,46,44,73,55,40,40,40,40,40,70,61,76,69,82,57,74]"
177931,2026,base,69,false,George King,CB,Básico,0,false,,O Destruidor,36,false,Direito,180,78,19,England,,,false,false,"[54,58,55,58,57,60,54,68,55,62,65,68,65,60,40,40,40,40,40,63,60,64,70,68,56,72]"
177932,2027,base,75,false,Damion Downs,CF,Homem de área,12,false,CA,Básico,0,false,Direito,192,80,21,United States,,,false,false,"[70,71,63,66,60,53,74,68,65,61,45,47,56,54,40,40,40,40,40,75,67,72,63,74,58,71]"
177933,2027,base,72,false,Sebastián Valencia,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,165,65,29,Colombia,,,false,false,"[65,64,69,62,60,67,58,56,58,69,59,64,69,63,40,40,40,40,40,77,75,68,70,61,71,76]"
177934,2027,base,68,false,Abdoul Traoré,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,178,75,18,Guinea,,,false,false,"[66,65,68,64,58,56,65,63,58,62,55,59,64,61,40,40,40,40,40,75,74,66,68,60,66,64]"
177935,2027,base,67,false,Jorman Beltran,LWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,175,72,26,Colombia,,,false,false,"[66,65,70,65,60,61,60,51,57,62,50,51,54,52,40,40,40,40,40,70,74,61,57,58,67,65]"
177936,2027,base,64,false,Pachanga Kristensen,CB,Atacante surpresa,40,false,ZC,Básico,0,false,Esquerdo,187,76,19,Denmark,,,false,false,"[49,55,52,52,57,59,50,66,53,51,60,66,68,65,40,40,40,40,40,67,57,65,71,64,54,59]"
177937,2027,base,68,false,Gabriel Camargo,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,175,72,20,Argentina,,,false,false,"[64,65,67,66,70,69,61,59,58,61,59,61,65,64,40,40,40,40,40,69,67,65,62,60,62,70]"
177938,2027,base,68,false,Tijn Van Ingelgom,GK,Goleiro adiantado,64,false,GO,Lateral defensivo,48,false,Direito,194,78,18,Belgium,,,false,false,"[40,49,47,43,49,54,40,47,50,50,45,49,46,60,64,63,65,62,69,55,49,70,64,65,52,54]"
177941,2027,base,69,false,Mattéo Commaret,CB,Provocador,60,false,,Básico,0,false,Direito,184,76,23,France,,,false,false,"[53,61,55,57,67,65,50,67,55,61,73,66,70,68,40,40,40,40,40,61,64,58,68,66,62,67]"
177942,2027,base,67,false,Federico Mazzurco,RWF,Novo (2027),144,true,,Básico,0,false,Direito,179,72,20,Argentina,,,false,false,"[67,65,69,65,60,63,67,57,55,63,50,52,59,59,40,40,40,40,40,71,73,62,63,57,68,63]"
177943,2027,base,69,false,Agustín Moreira,RWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,174,71,24,Uruguay,,,false,false,"[66,67,72,65,62,60,66,56,62,60,50,52,53,58,40,40,40,40,40,72,73,67,63,61,66,70]"
177944,2027,base,69,false,Martín Fernández,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Esquerdo,171,70,22,Uruguay,,,false,false,"[63,70,68,68,70,67,65,55,63,68,51,53,58,57,40,40,40,40,40,68,70,70,62,60,65,70]"
177946,2026,base,63,false,Ada Yüzgeç,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,176,62,17,Türkiye,,,false,false,"[64,60,63,57,61,54,65,59,59,59,54,44,48,55,40,40,40,40,40,66,72,69,64,56,62,59]"
177947,2027,base,67,false,Andrés Marín,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,185,72,18,Colombia,,,false,false,"[52,57,53,52,58,61,45,67,54,56,67,66,71,67,40,40,40,40,40,64,63,62,68,67,59,62]"
177948,2026,base,64,false,Lucas Macazaga,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,183,74,20,Bolivia,,,false,false,"[58,62,63,60,63,68,56,55,61,58,59,61,57,65,40,40,40,40,40,70,72,60,60,55,63,68]"
177949,2027,base,64,false,Saïd Imigene,CB,Provocador,60,false,,Básico,0,false,Direito,182,67,20,Mauritania,,,false,false,"[48,62,55,58,62,63,44,63,55,53,65,66,60,70,40,40,40,40,40,63,62,58,68,65,62,62]"
177950,2027,base,66,false,Gift Siame,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,173,60,19,Zambia,,,false,false,"[60,68,63,62,68,66,60,56,60,62,53,57,55,60,40,40,40,40,40,69,72,65,57,56,63,75]"
177952,2027,base,64,false,Sergio Fernández,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,180,78,21,Spain,,,false,false,"[56,62,63,58,62,65,50,54,58,58,58,59,59,63,40,40,40,40,40,72,73,63,60,58,65,70]"
177953,2027,base,70,false,Edward Cedeño,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,188,80,22,Panama,,,false,false,"[62,68,63,65,68,67,63,65,60,63,58,62,65,65,40,40,40,40,40,68,63,73,62,75,60,73]"
177954,2027,base,67,false,Illyès Benachour,CMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Esquerdo,175,72,18,Morocco,,,false,false,"[64,70,70,67,68,65,62,58,64,66,60,60,63,62,40,40,40,40,40,69,74,66,64,57,67,62]"
177955,2026,base,72,false,Cheick Diabate,CB,Provocador,60,false,,Básico,0,false,Direito,192,84,24,England,,,false,false,"[56,55,58,55,59,59,44,65,58,59,64,67,68,65,40,40,40,40,40,72,65,63,73,78,59,67]"
177961,2026,base,64,false,Thomas Falconer,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,180,78,18,Scotland,,,false,false,"[57,65,64,60,64,65,54,48,52,60,62,59,60,55,40,40,40,40,40,67,68,64,60,57,68,67]"
177963,2027,base,72,false,Ángel Stringa,RWF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,180,70,29,Argentina,,,false,false,"[65,69,73,67,65,68,64,59,57,66,57,55,62,63,40,40,40,40,40,75,74,64,66,63,62,73]"
177964,2027,base,73,false,Diego Duarte,CF,Homem de área,12,false,CA,Básico,0,false,Esquerdo,176,77,23,Paraguay,,,false,false,"[68,70,66,68,60,58,70,66,60,57,50,52,57,58,40,40,40,40,40,73,75,72,75,63,68,67]"
177967,2027,base,72,false,Nemanja Nikolić,CF,Pivô,88,false,CA,Básico,0,false,Direito,188,83,33,Serbia,,,false,false,"[73,67,63,62,60,56,70,73,63,55,50,51,59,59,40,40,40,40,40,68,63,70,65,77,60,66]"
177968,2027,base,68,false,Simone Bonetti,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Esquerdo,189,78,21,Italy,,,false,false,"[55,60,59,55,64,65,44,64,58,59,66,68,68,67,40,40,40,40,40,65,63,65,66,68,56,64]"
177969,2027,base,66,false,Francesco Vallarelli,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,180,78,20,Italy,,,false,false,"[58,66,67,64,68,68,60,63,59,63,61,59,60,62,40,40,40,40,40,69,67,70,66,60,64,66]"
177970,2027,base,79,false,Clever Ferreira,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,184,77,22,Paraguay,,,false,false,"[55,61,59,61,63,66,52,79,55,62,74,72,73,70,40,40,40,40,40,68,66,70,80,75,57,75]"
177971,2027,base,67,false,Agustín Gálvez,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,170,65,20,Argentina,,,false,false,"[60,63,64,61,63,67,52,60,56,65,64,63,67,60,40,40,40,40,40,71,73,62,64,58,64,70]"
177972,2027,base,68,false,Antonis Papakanellos,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,186,78,20,Greece,,,false,false,"[63,70,67,65,70,65,63,55,60,65,53,57,64,60,40,40,40,40,40,66,70,70,63,60,65,74]"
177973,2027,base,70,false,Nicolaos Athanasiou,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,177,73,24,Greece,,,false,false,"[62,63,66,60,65,70,52,54,63,70,59,63,57,65,40,40,40,40,40,72,74,66,63,60,63,77]"
177974,2027,base,63,false,Zain Elder,CF,Homem de área,12,false,CA,Básico,0,false,Direito,178,75,19,United States,,,false,false,"[65,65,64,65,56,56,64,50,52,62,50,50,55,52,40,40,40,40,40,67,68,64,60,58,67,64]"
177975,2027,base,64,false,Bilal Obeid,CMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Esquerdo,180,73,18,United States,,,false,false,"[60,65,64,65,68,67,55,49,52,62,60,59,65,58,40,40,40,40,40,65,64,64,62,60,66,64]"
177976,2027,base,68,false,Mateja Stjepanović,DMF,Primeiro volante,32,false,VOL,Primeiro volante,32,false,Direito,185,77,21,Serbia,,,false,false,"[58,70,63,65,70,65,58,66,60,60,62,66,70,68,40,40,40,40,40,67,63,70,60,72,63,68]"
177979,2026,base,64,false,Rio Canoville,CB,Provocador,60,false,,Básico,0,false,Direito,180,78,19,England,,,false,false,"[50,53,51,47,55,52,43,63,49,51,62,66,64,69,40,40,40,40,40,67,65,61,63,66,62,67]"
177980,2027,base,61,false,Isaac Gordon,RB,Lateral defensivo,48,false,LD/LE,Básico,0,false,Direito,180,78,18,England,,,false,false,"[49,56,59,52,57,54,43,56,50,57,59,63,71,67,40,40,40,40,40,73,69,57,63,58,67,72]"
177982,2027,base,68,false,Kaio Eduardo,CF,Atacante pivô,52,false,CA/SA,Básico,0,false,Direito,188,76,20,Brazil,,,false,false,"[68,65,65,66,62,58,66,60,59,57,44,46,52,56,40,40,40,40,40,73,67,72,68,63,59,62]"
177983,2027,base,66,false,Agon Rexhaj,RWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Esquerdo,182,73,18,Switzerland,,,false,false,"[61,65,67,65,58,57,62,55,55,60,45,45,54,56,40,40,40,40,40,76,73,64,62,58,63,64]"
177984,2027,base,66,false,Abdou Aziz Fall,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,180,66,18,Senegal,,,false,false,"[55,66,60,62,66,69,56,61,59,56,53,57,67,65,40,40,40,40,40,70,66,65,63,66,64,76]"
177985,2027,base,65,false,Jhon Palacios,RWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Esquerdo,170,65,20,Colombia,,,false,false,"[63,67,70,67,58,60,61,57,53,58,50,50,58,55,40,40,40,40,40,70,74,61,59,51,68,59]"
177986,2026,base,66,false,Mateo González,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,175,72,21,Chile,,,false,false,"[60,62,67,61,63,66,54,57,53,63,59,64,65,60,40,40,40,40,40,70,73,65,66,53,65,68]"
177990,2026,base,71,false,Davi Gomes,LWF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,177,72,21,Brazil,,,false,false,"[65,72,71,72,66,64,65,52,62,63,49,50,54,51,40,40,40,40,40,70,75,67,57,56,70,64]"
177992,2027,base,70,false,Gonzalo Petit,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,190,79,19,Uruguay,,,false,false,"[68,68,63,65,58,55,68,75,60,56,44,44,48,57,40,40,40,40,40,72,66,68,63,72,56,65]"
177993,2027,base,70,false,Lorenzo Gori,CF,Homem de área,12,false,CA,Básico,0,false,Direito,180,78,21,Italy,,,false,false,"[72,64,61,56,59,53,68,67,60,55,46,44,57,53,40,40,40,40,40,75,68,72,76,66,64,71]"
177994,2026,base,63,false,Yamaichi Shuto,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Esquerdo,170,68,22,Japan,,,false,false,"[59,68,65,67,63,66,56,48,63,68,54,58,62,60,40,40,40,40,40,70,66,70,56,54,69,65]"
177997,2027,base,68,false,Ignacio Liberato,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,175,72,17,Argentina,,,false,false,"[69,62,64,59,60,55,69,66,60,57,51,48,51,56,40,40,40,40,40,68,69,64,68,67,63,61]"
177998,2027,base,70,false,Juan Cruz Meza,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,183,72,17,Argentina,,,false,false,"[64,72,72,71,70,66,62,60,65,61,52,59,60,58,40,40,40,40,40,72,67,69,65,68,62,68]"
177999,2027,base,70,false,Kaká Mendes,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Esquerdo,167,57,32,Brazil,,,false,false,"[66,73,72,75,70,68,63,50,62,65,52,56,60,60,40,40,40,40,40,66,72,63,60,58,77,68]"
178000,2027,base,65,false,Mio Zimmermann,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,183,75,18,Switzerland,,,false,false,"[56,65,59,63,72,66,57,55,58,54,54,59,68,64,40,40,40,40,40,68,66,67,62,64,60,71]"
178001,2027,base,63,false,Sandro Wyss,CF,Puxa marcação,8,false,CA/SA/MAT,Básico,0,false,Direito,178,64,17,Switzerland,,,false,false,"[64,62,67,61,59,55,61,56,57,52,46,51,57,55,40,40,40,40,40,71,73,63,69,58,63,66]"
178002,2027,base,67,false,Lucas Ferreira,AMF,Clássico nº 10,20,false,SA/MAT,Básico,0,false,Direito,185,75,19,Portugal,,,false,false,"[69,74,68,71,68,58,66,51,58,63,51,50,61,51,40,40,40,40,40,66,64,68,52,58,72,61]"
178003,2027,base,64,false,Hannes Knaak,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,181,68,18,Germany,,,false,false,"[58,65,62,64,68,69,56,54,59,54,55,57,62,59,40,40,40,40,40,66,60,63,62,61,56,69]"
178004,2027,base,65,false,Erblin Sadikaj,CB,Provocador,60,false,,Básico,0,false,Direito,184,81,17,Switzerland,,,false,false,"[53,59,57,59,64,67,49,66,54,52,65,67,67,66,40,40,40,40,40,61,59,61,65,65,57,57]"
178008,2027,base,66,false,Oliver Henriksen,GK,Goleiro defensivo,68,false,GO,Atacante pivô,52,false,Direito,186,76,18,Denmark,,,false,false,"[40,45,42,44,48,51,40,43,45,42,43,45,45,61,62,63,66,62,63,52,48,64,68,65,52,51]"
178009,2027,base,67,false,Juan David Bonilla,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,184,80,19,Colombia,,,false,false,"[66,61,62,58,55,54,68,65,57,54,47,44,56,55,40,40,40,40,40,69,71,67,69,68,60,62]"
178010,2027,base,72,false,Bruno Larregui,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,182,72,24,Uruguay,,,false,false,"[72,67,63,62,59,54,73,66,59,56,50,53,59,58,40,40,40,40,40,69,74,67,67,63,70,65]"
178011,2027,base,69,false,Ivan Mandić,GK,Goleiro adiantado,64,false,GO,Novo (2027),188,true,Esquerdo,196,84,22,Croatia,,,false,false,"[40,50,41,43,55,56,40,42,50,42,47,47,47,60,66,63,70,67,65,55,55,65,63,70,51,55]"
178012,2026,base,69,false,Avery Appiah,RB,Lateral defensivo,48,false,LD/LE,Básico,0,false,Direito,174,64,20,Netherlands,,,false,false,"[56,72,67,72,69,65,54,53,60,65,58,62,73,65,40,40,40,40,40,71,78,63,61,56,76,73]"
178013,2027,base,64,false,Santiago Sandoval,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,175,72,18,Mexico,,,false,false,"[58,68,62,63,66,65,55,51,60,62,52,55,57,55,40,40,40,40,40,67,68,65,60,60,63,73]"
178014,2027,base,73,false,Krisztián Keresztes,CB,Atacante surpresa,40,false,ZC,Básico,0,false,Esquerdo,195,80,25,Hungary,,,false,false,"[51,60,56,60,60,58,51,65,56,60,72,72,77,72,40,40,40,40,40,67,64,65,60,73,55,74]"
178016,2027,base,63,false,Calvin Beattie,CMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,180,78,17,Scotland,,,false,false,"[62,65,62,60,67,65,59,48,52,60,59,59,62,55,40,40,40,40,40,62,65,64,60,58,67,67]"
178017,2027,base,67,false,Baran Moğultay,LB,Lateral defensivo,48,false,LD/LE,Básico,0,false,Esquerdo,181,70,21,Türkiye,,,false,false,"[52,60,63,59,62,65,48,56,51,57,59,65,68,67,40,40,40,40,40,75,71,63,65,58,66,76]"
178018,2027,base,71,false,Nodar Lominadze,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,194,83,23,Georgia,,,false,false,"[62,70,63,65,74,70,63,65,62,63,58,63,63,68,40,40,40,40,40,68,62,72,58,75,56,70]"
178019,2027,base,69,false,Guille Bueno,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,178,72,23,Spain,,,false,false,"[59,65,65,62,65,68,52,55,60,66,60,63,55,65,40,40,40,40,40,75,75,65,63,62,66,72]"
